"MKZ";"AJvon";"AJbis";"Minimum";"Maximum";"Spannweite";"Steigung";"Korrelationskoeffizient";"Bestimmtheitsmaß";"Netzart";"Anzahl Fehljahre";"Anzahl unvollst. AJ";"Anzahl vollst. AJ";"GRIMM-STRELE";"GWK";"GWK25"
"50547551";1995;2021;237,23;242,07;4,84;0,0292558;0,303;0,092;"ohne 0";"Fehljahre: 1995/2021";27;0;0,60445867768595;"DESN_NE-2";"DESN_NE-2"
"50547555";1995;2021;225,75;242,24;16,49;-0,4868934;-0,83;0,69;"ohne 0";"Fehljahre: 1995/2021";27;0;-2,95265858095816;"DESN_NE-2";"DESN_NE-2"
"50547558";1995;2021;296,07;298,15;2,08;-0,0162959;-0,204;0,042;"ohne 0";"Fehljahre: 1995/2021";27;0;-0,783456730769231;"DESN_NE-2";"DESN_NE-2"
"50547560";1995;2021;299,34;304,42;5,08;-0,0537332;-0,345;0,119;"ohne 0";"Fehljahre: 1995/2021";27;0;-1,05774015748031;"DESN_NE-2";"DESN_NE-2"
"50547573";1995;2021;246,39;254,18;7,79;0,1434977;0,682;0,465;"ohne 0";"Fehljahre: 1995/2021";27;0;1,8420757381258;"DESN_NE-2";"DESN_NE-2"
"50547579";1995;2025;183,54;232,78;49,24;0,8489599;0,449;0,202;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;1,72412652315191;"DESN_NE-2";"DESN_NE-2"
"50547580";1995;2025;161,31;173,93;12,62;-0,3149413;-0,798;0,637;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;-2,49557290015848;"DESN_NE-2";"DESN_NE-2"
"50547581";1995;2021;163,87;248,3;84,43;3,8692139;0,881;0,776;"ohne 0";"Fehljahre: 1995/2021";27;0;4,58274772000474;"DESN_NE-2";"DESN_NE-2"
"50547586";1995;2025;142,91;165,06;22,15;0,8175734;0,881;0,776;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;3,6910762979684;"DESN_NE-2";"DESN_NE-2"
"50547596";1995;2024;150,61;243,54;92,93;3,6018177;0,872;0,76;"ohne 0";"Fehljahre: 1995/2024";30;0;3,87583955665555;"DESN_NE-2";"DESN_NE-2"
"50547705";1995;2014;143,85;160,15;16,3;-0,7659691;-0,681;0,464;"ohne 0";"Fehljahre: 1995/2014";20;0;-4,69919693251534;"DESN_NE-2";"DESN_NE-2"
"50547706";1995;2025;221,37;228,15;6,78;-0,1296868;-0,493;0,244;"EZS_ZIT 365";"Fehljahre: 1995/2011";17;14;-1,91278466076696;"DESN_NE-2";"DESN_NE-2"
"50547707";1995;2025;174,12;184,62;10,5;0,1914924;0,718;0,516;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;1,82373714285714;"DESN_NE-2";"DESN_NE-2"
"50547709";1995;2025;227,35;233,92;6,57;0,1913419;0,864;0,747;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;2,91235768645358;"DESN_NE-2";"DESN_NE-2"
"50547710";1995;2025;143,43;152,29;8,86;0,2585829;0,804;0,647;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;2,91854288939052;"DESN_NE-2";"DESN_NE-2"
"50547716";1995;2025;160,91;208,61;47,7;-1,2988701;-0,895;0,801;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;-2,72299811320755;"DESN_NE-2";"DESN_NE-2"
"50550200";1995;1969;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_NE-2";"DESN_NE-2"
"50550642";1995;2025;255,95;257,33;1,38;-0,0066407;-0,224;0,05;"MENGE 48";"Fehljahre:";0;31;-0,481210144927536;"DESN_NE-2";"DESN_NE-2"
"50550708";1995;2025;277,4;284,08;6,68;0,0063265;0,038;0,001;"MENGE 48";"Fehljahre:";0;31;0,0947080838323353;"DESN_NE-2";"DESN_NE-2"
"50550710";1995;2019;216,23;222,99;6,76;-0,009079;-0,099;0,01;"ohne 0";"Fehljahre: 1995, 2004/2005, 2015/2016, 2019";6;19;-0,134304733727811;"DESN_NE-2";"DESN_NE-2"
"50557155";1995;2011;222,43;226,38;3,95;0,1039581;0,713;0,508;"ohne 0";"Fehljahre: 1995/2008, 2011";15;2;2,63185063291139;"DESN_NE-2";"DESN_NE-2"
"50557157";1995;2009;231,04;231,92;0,88;-0,0194752;-0,325;0,106;"ohne 0";"Fehljahre: 1995/2009";15;0;-2,21309090909091;"DESN_NE-2";"DESN_NE-2"
"50557158";1995;2025;214,27;220,44;6,17;-0,0160867;-0,142;0,02;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;-0,260724473257698;"DESN_NE-2";"DESN_NE-2"
"50557159";1995;2011;182,55;196,61;14,06;0,2457859;0,433;0,188;"ohne 0";"Fehljahre: 1995/2011";17;0;1,74812162162162;"DESN_NE-2";"DESN_NE-2"
"50557160";1995;2011;216,89;222,4;5,51;0,0247996;0,108;0,012;"ohne 0";"Fehljahre: 1995/2008, 2011";15;2;0,450083484573503;"DESN_NE-2";"DESN_NE-2"
"50557161";1995;2025;216,74;220,95;4,21;-0,0211278;-0,234;0,055;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;-0,501847980997625;"DESN_NE-2";"DESN_NE-2"
"50557235";1995;2025;222,67;227,65;4,98;-0,0279648;-0,219;0,048;"MENGE 365";"Fehljahre: 1995/2008, 2011/2012";16;15;-0,561542168674699;"DESN_NE-2";"DESN_NE-2"
"50557236";1995;2025;217,86;220,96;3,1;-0,0224313;-0,279;0,078;"MENGE 365";"Fehljahre: 1995/2013";19;12;-0,723590322580645;"DESN_NE-2";"DESN_NE-2"
"50557237";1995;2025;217,89;220,17;2,28;-0,021272;-0,337;0,114;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;-0,932982456140351;"DESN_NE-2";"DESN_NE-2"
"50557239";1995;2025;215,58;221,38;5,8;-0,0324228;-0,254;0,065;"ohne 0";"Fehljahre: 1995/2008, 2011/2012, 2014, 2024";18;13;-0,559013793103448;"DESN_NE-2";"DESN_NE-2"
"50557241";1995;2011;200,51;212,84;12,33;0,2181323;0,304;0,092;"ohne 0";"Fehljahre: 1995/2011";17;0;1,76911841038118;"DESN_NE-2";"DESN_NE-2"
"50557242";1995;2023;211,29;217,09;5,8;-0,0254671;-0,175;0,031;"ohne 0";"Fehljahre: 1995/2008, 2010/2012, 2023";18;11;-0,439087931034483;"DESN_NE-2";"DESN_NE-2"
"50557244";1995;2021;223,51;223,63;0,12;0,0009423;0,263;0,069;"ohne 0";"Fehljahre: 1995/2021";27;0;0,78525;"DESN_NE-2";"DESN_NE-2"
"50557246";1995;2021;217,69;221,95;4,26;-0,0894971;-0,543;0,295;"ohne 0";"Fehljahre: 1995/2021";27;0;-2,10087089201878;"DESN_NE-2";"DESN_NE-2"
"50557250";1995;2008;180,05;197,21;17,16;1,1510186;0,642;0,412;"ohne 0";"Fehljahre: 1995/2008";14;0;6,7075675990676;"DESN_NE-2";"DESN_NE-2"
"50557252";1995;2021;221,49;228,12;6,63;0,0563641;0,139;0,019;"ohne 0";"Fehljahre: 1995/2012, 2014, 2016/2021";25;2;0,850137254901961;"DESN_NE-2";"DESN_NE-2"
"50557253";1995;2021;208,8;213,93;5,13;0,0529268;0,483;0,234;"ohne 0";"Fehljahre: 1995/2021";27;0;1,03171150097466;"DESN_NE-2";"DESN_NE-2"
"50557258";1995;2021;227,68;229,84;2,16;-0,0117053;-0,15;0,023;"ohne 0";"Fehljahre: 1995/2021";27;0;-0,541912037037037;"DESN_NE-2";"DESN_NE-2"
"50557260";1995;2021;237,82;240,44;2,62;-0,0007423;-0,007;0;"ohne 0";"Fehljahre: 1995/2021";27;0;-0,0283320610687023;"DESN_NE-2";"DESN_NE-2"
"50557262";1995;2010;213,37;226,38;13,01;0,8524133;0,98;0,961;"ohne 0";"Fehljahre: 1995/2010";16;0;6,55198539584935;"DESN_NE-2";"DESN_NE-2"
"50557263";1995;2021;234,71;237,79;3,08;-0,033353;-0,366;0,134;"ohne 0";"Fehljahre: 1995/2021";27;0;-1,08288961038961;"DESN_NE-2";"DESN_NE-2"
"50557264";1995;2025;227,92;230,21;2,29;-0,0114141;-0,192;0,037;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;-0,49843231441048;"DESN_NE-2";"DESN_NE-2"
"50557265";1995;2010;212,18;229,36;17,18;1,4110387;0,926;0,857;"ohne 0";"Fehljahre: 1995/2010";16;0;8,21326367869616;"DESN_NE-2";"DESN_NE-2"
"50557277";1995;1998;222,25;224,43;2,18;0,3510998;0,615;0,379;"ohne 0";"Fehljahre: 1995/1998";4;0;16,105495412844;"DESN_NE-2";"DESN_NE-2"
"50557286";1995;1997;226,18;227,33;1,15;0,3944014;1;1;"ohne 0";"Fehljahre: 1995/1997";3;0;34,2957739130435;"DESN_NE-2";"DESN_NE-2"
"50557597";1995;2025;139,63;152,35;12,72;0,4150917;0,954;0,909;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;3,26329952830189;"DESN_NE-2";"DESN_NE-2"
"50557600";1995;1999;247,27;249,35;2,08;0,3905192;0,841;0,708;"ohne 0";"Fehljahre: 1995/1999";5;0;18,7749615384615;"DESN_NE-2";"DESN_NE-2"
"50557602";1995;2010;247,97;249,57;1,6;-0,0123702;-0,169;0,029;"ohne 0";"Fehljahre: 1995/2010";16;0;-0,7731375;"DESN_NE-2";"DESN_NE-2"
"50557603";1995;2011;228,36;230,98;2,62;0,0651761;0,498;0,248;"ohne 0";"Fehljahre: 1995/2011";17;0;2,48763740458015;"DESN_NE-2";"DESN_NE-2"
"50557687";1995;2025;205,69;218,99;13,3;-0,0186858;-0,081;0,007;"EZS_ZIT 365";"Fehljahre: 1995/2011";17;14;-0,140494736842105;"DESN_NE-2";"DESN_NE-2"
"50557688";1995;2025;215,78;219,07;3,29;-0,0131637;-0,181;0,033;"EZS_ZIT 1";"Fehljahre: 1995/2025";31;0;-0,400112462006079;"DESN_NE-2";"DESN_NE-2"
"50557689";1995;2025;181,79;195,37;13,58;-0,0859965;-0,149;0,022;"EZS_ZIT 365";"Fehljahre: 1995/2011, 2018";18;13;-0,633258468335788;"DESN_NE-2";"DESN_NE-2"
"50557690";1995;2025;229,7;234,31;4,61;0,0887752;0,609;0,37;"EZS_ZIT 1";"Fehljahre: 1995/2025";31;0;1,92570932754881;"DESN_NE-2";"DESN_NE-2"
"50557691";1995;2025;239,54;240,75;1,21;-0,0183118;-0,515;0,265;"EZS_ZIT 1";"Fehljahre: 1995/2025";31;0;-1,51337190082645;"DESN_NE-2";"DESN_NE-2"
"50557692";1995;2025;225,92;227,5;1,58;0,0059869;0,186;0,035;"MENGE 12";"Fehljahre: 1995/2008, 2011, 2013/2014";17;14;0,378917721518987;"DESN_NE-2";"DESN_NE-2"
"50557693";1995;2025;218,87;223,85;4,98;-0,0821525;-0,784;0,615;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;-1,64964859437751;"DESN_NE-2";"DESN_NE-2"
"50557694";1995;2025;207,84;209,49;1,65;0,0247047;0,533;0,284;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;1,49725454545455;"DESN_NE-2";"DESN_NE-2"
"50557695";1995;2025;189,91;212,21;22,3;-0,149576;-0,163;0,027;"EZS_ZIT 365";"Fehljahre: 1995/2011, 2016, 2022";19;12;-0,670744394618834;"DESN_NE-2";"DESN_NE-2"
"50557696";1995;2025;169,72;184,69;14,97;-0,3507084;-0,724;0,525;"EZS_ZIT 365";"Fehljahre: 1995/2011";17;14;-2,34274148296593;"DESN_NE-2";"DESN_NE-2"
"50557697";1996;2025;172,17;196,7;24,53;-0,4157592;-0,75;0,564;"EZS_ZIT 365";"Fehljahre: 1996/2011";16;14;-1,6949009376274;"DESN_NE-2";"DESN_NE-2"
"50557698";1995;2025;250,38;251,18;0,8;-0,0008723;-0,038;0,001;"EZS_ZIT 1";"Fehljahre: 1995/2025";31;0;-0,1090375;"DESN_NE-2";"DESN_NE-2"
"50557699";1995;2025;208,27;215,26;6,99;0,1847696;0,958;0,918;"MENGE 365";"Fehljahre: 1995/2008, 2011";15;16;2,64334191702432;"DESN_NE-2";"DESN_NE-2"
"50557700";1995;2025;143,54;170,74;27,2;-0,0284896;-0,045;0,002;"EZS_ZIT 365";"Fehljahre: 1995/2011";17;14;-0,104741176470588;"DESN_NE-2";"DESN_NE-2"
"50557701";1995;2025;137,83;151,92;14,09;0,5118349;0,98;0,961;"EZS_ZIT 365";"Fehljahre: 1995/1998, 2000/2005, 2008, 2010/2011";13;18;3,63261107168204;"DESN_NE-2";"DESN_NE-2"
"50557702";1995;2025;184,17;200,77;16,6;-0,5199774;-0,945;0,894;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;-3,13239397590361;"DESN_NE-2";"DESN_NE-2"
"50557703";1995;2025;144,7;215,3;70,6;2,9111985;0,844;0,713;"EZS_ZIT 2";"Fehljahre: 1995/2025";31;0;4,12351062322946;"DESN_NE-2";"DESN_NE-2"
"5055E7157";1995;2025;231,02;232,34;1,32;-0,0157631;-0,467;0,218;"MENGE 12";"Fehljahre: 1995/2008, 2011/2013, 2015/2017, 2020, 2022, 2025";23;8;-1,19417424242424;"DESN_NE-2";"DESN_NE-2"
"5055P00001_1";1995;2025;223,45;224,88;1,43;-0,0005314;-0,018;0;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;-0,0371608391608392;NA;NA
"5055P00001_2";1995;2025;206,46;224,84;18,38;0,5518217;0,881;0,777;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;3,00229434167573;NA;NA
"5055P00003_1";1995;2013;218,6;220,99;2,39;-0,0143311;-0,16;0,026;"ohne 0";"Fehljahre: 1995/2013";19;0;-0,599627615062761;NA;NA
"5055P00003_2";1995;2014;205,51;221,6;16,09;0,1934639;0,29;0,084;"ohne 0";"Fehljahre: 1995/2014";20;0;1,2023859540087;NA;NA
"5055P00005_1";1995;2025;215,86;220,27;4,41;0,0042742;0,07;0,005;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;0,0969206349206349;NA;NA
"5055P00005_2";1995;2025;202,55;209,21;6,66;0,1224579;0,756;0,572;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;1,83870720720721;NA;NA
"5055P00005_3";1995;2025;185,6;201,92;16,32;0,4013612;0,735;0,54;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;2,45932107843137;NA;NA
"5055P00006_1";1995;2025;221,02;224,25;3,23;-0,03153;-0,442;0,196;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;-0,976160990712074;NA;NA
"5055P00006_2";1995;2025;218,78;222,97;4,19;0,0082098;0,102;0,01;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;0,195937947494033;NA;NA
"5055P00006_3";1995;2025;208,83;211,22;2,39;-0,0465669;-0,678;0,46;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;-1,94840585774059;NA;NA
"5055P00007_1";1995;2015;222,25;223,3;1,05;0,0207375;0,433;0,188;"ohne 0";"Fehljahre: 1995/2015";21;0;1,975;"DESN_NE-2";"DESN_NE-2"
"5055P00007_2";1995;2015;212,98;217,41;4,43;0,1080583;0,67;0,448;"ohne 0";"Fehljahre: 1995/2015";21;0;2,43923927765237;"DESN_NE-2";"DESN_NE-2"
"5055P00007_3";1995;2015;201,91;212,1;10,19;0,3977287;0,821;0,673;"ohne 0";"Fehljahre: 1995/2015";21;0;3,90312757605496;"DESN_NE-2";"DESN_NE-2"
"5055P00007_4";1995;2015;190,17;223,27;33,1;1,922207;0,79;0,624;"ohne 0";"Fehljahre: 1995/2015";21;0;5,80727190332326;"DESN_NE-2";"DESN_NE-2"
"5055P00008_1";1995;2025;216,03;221,29;5,26;0,0149845;0,141;0,02;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;0,284876425855513;NA;NA
"5055P00008_2";1995;2025;188,99;210,78;21,79;0,6396634;0,877;0,769;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;2,93558237723726;NA;NA
"5055P00008_3";1995;2025;180,02;191,35;11,33;0,4223178;0,968;0,937;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;3,72742983230362;NA;NA
"5055P00009_1";1995;2025;206,5;222,74;16,24;0,348974;0,944;0,892;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;2,14885467980296;NA;NA
"5055P00009_2";1995;2025;186,7;215,1;28,4;0,452579;0,869;0,756;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;1,59358802816901;NA;NA
"5055P00010_1";1995;2025;186,78;193,45;6,67;0,0557784;0,355;0,126;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;0,836257871064468;NA;NA
"5055P00010_2";1995;2025;176,61;192,83;16,22;0,3414832;0,784;0,615;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;2,10532182490752;NA;NA
"5055P00011_1";1995;2023;161,5;209,33;47,83;1,5304398;0,765;0,586;"ohne 0";"Fehljahre: 1995/2023";29;0;3,19974869328873;NA;NA
"5055P00011_2";1995;2022;208,2;216,5;8,3;-0,1711782;-0,591;0,349;"ohne 0";"Fehljahre: 1995/2022";28;0;-2,06238795180723;NA;NA
"5055P00012";1995;2025;171,44;188,62;17,18;0,2513892;0,478;0,229;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;1,46326658905704;NA;NA
"5055P00013_2";1995;2007;130,68;183,5;52,82;3,5320062;0,789;0,622;"ohne 0";"Fehljahre: 1995/2007";13;0;6,68687277546384;NA;NA
"5055P00014";1995;2004;159,4;182,3;22,9;-1,4875011;-0,597;0,357;"ohne 0";"Fehljahre: 1995/2004";10;0;-6,49563799126638;NA;NA
"5055P00016_1";1995;2025;222,4;227,45;5,05;0,0546524;0,478;0,228;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;1,08222574257426;NA;NA
"5055P00016_2";1995;2022;208,04;228,78;20,74;0,2607107;0,461;0,212;"ohne 0";"Fehljahre: 1995/2022";28;0;1,25704291224687;NA;NA
"5055P00016_3";1995;2025;167,52;226,56;59,04;0,2885045;0,169;0,029;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;0,488659383468835;NA;NA
"5055P00018_1";1995;2025;160,72;165,64;4,92;0,0671077;0,544;0,295;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;1,36397764227642;NA;NA
"5055P00018_2";1995;2025;153,54;158,27;4,73;-0,0033176;-0,028;0,001;"EZS_POL 2";"Fehljahre: 1995/2025";31;0;-0,0701395348837209;NA;NA
"5055P00021";2004;2025;141,57;207,85;66,28;1,5249824;0,487;0,237;"EZS_POL 2";"Fehljahre: 2004/2025";22;0;2,30081834640917;NA;NA
"5055P00022";2001;2025;194,55;208,79;14,24;-0,6648449;-0,964;0,93;"EZS_POL 2";"Fehljahre: 2001/2025";25;0;-4,66885463483146;NA;NA
"5055P00023";2001;2025;172,09;192,23;20,14;-0,8177113;-0,885;0,784;"EZS_POL 2";"Fehljahre: 2001/2025";25;0;-4,06013555114201;NA;NA
"5055P00024";2008;2025;167,22;181,82;14,6;-0,1575631;-0,34;0,116;"EZS_POL 2";"Fehljahre: 2008/2025";18;0;-1,07919931506849;NA;NA
"51391127";1995;2012;321,23;324,95;3,72;0,0051628;0,035;0,001;"ohne 0";"Fehljahre: 2012";1;17;0,138784946236559;"DETH_SAL-GW-054";"DETH_SAL-GW-054"
"51400001";2008;2025;256,87;260,89;4,02;-0,1536416;-0,739;0,547;"UEB 1";"Fehljahre: 2008/2009, 2012/2025";16;2;-3,82193034825871;"DETH_SAL-GW-055";"DETH_SAL-GW-055"
"51400744";1995;2025;278,13;280,29;2,16;-0,0246657;-0,494;0,245;"EZS 365";"Fehljahre: 2017, 2019";2;29;-1,14193055555556;"DETH_SAL-GW-055";"DETH_SAL-GW-055"
"51400746";1995;1991;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51400756";1995;1977;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51403646";1995;2025;270,22;273,88;3,66;-0,0322158;-0,518;0,269;"MENGE 365";"Fehljahre: 1996/1997, 2006/2007, 2018/2020";7;24;-0,880213114754098;"DETH_SAL-GW-055";"DETH_SAL-GW-055"
"51403647";1995;1985;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DETH_SAL-GW-055";"DETH_SAL-GW-055"
"51403648";1995;1986;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DETH_SAL-GW-055";"DETH_SAL-GW-055"
"51403649";1995;1983;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DETH_SAL-GW-055";"DETH_SAL-GW-055"
"51410021";2009;2009;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-2-1";"DESN_ZM-2-1"
"51410022";2009;2025;234,28;235,8;1,52;-0,0159246;-0,278;0,077;"UEB 1, MENGE 365";"Fehljahre: 2009, 2015, 2022/2023";4;13;-1,04767105263158;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51410769";1995;1985;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51410817";1995;2019;234,68;239,2;4,52;-0,0281543;-0,246;0,061;"ohne 0";"Fehljahre: 2019";1;24;-0,622882743362832;"DESN_ZM-2-1";"DESN_ZM-2-1"
"51410818";1995;2025;229,83;232,18;2,35;-0,0265864;-0,468;0,22;"MENGE 48";"Fehljahre:";0;31;-1,13133617021277;"DESN_ZM-2-1";"DESN_ZM-2-1"
"51410820";1995;2025;218,61;220,47;1,86;-0,0131149;-0,351;0,124;"MENGE 48";"Fehljahre: 2019";1;30;-0,705102150537634;"DESN_ZM-2-1";"DESN_ZM-2-1"
"51410936";1995;2025;288,77;293,54;4,77;-0,0143769;-0,127;0,016;"MENGE 48, UEB 1";"Fehljahre: 2000";1;30;-0,30140251572327;"DESN_SAL-GW-056";"DESN_SAL-GW-056"
"51411194";1995;2010;308,39;309,01;0,62;0,0142825;0,548;0,301;"ohne 0";"Fehljahre: 2010";1;15;2,30362903225806;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51412577";NA;NA;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_SAL-GW-056";"DESN_SAL-GW-056"
"51412578";NA;NA;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-2-1";"DESN_ZM-2-1"
"51416001";2004;2025;232,91;237,52;4,61;-0,05576;-0,425;0,181;"MENGE 365";"Fehljahre: 2004/2006, 2021";4;18;-1,20954446854664;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51416002";2004;2019;230,98;232,26;1,28;-0,0118034;-0,203;0,041;"ohne 0";"Fehljahre: 2004, 2019";2;14;-0,922140625;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51416003";2004;2025;231,62;233,33;1,71;-0,0099389;-0,235;0,055;"HW_S_DS 365, EZS 48";"Fehljahre: 2004, 2018";2;20;-0,581222222222222;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51420004";2023;2025;381,26;384,29;3,03;-0,220276;-0,177;0,031;"EZS 365, OMD 1";"Fehljahre: 2023";1;2;-7,26983498349835;"DESN_ZM-2-1";"DESN_ZM-2-1"
"51420812";1995;1994;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-3-2";"DESN_ZM-3-2"
"51420814";1995;2009;374,25;378,68;4,43;-0,1600921;-0,646;0,418;"ohne 0";"Fehljahre: 2009";1;14;-3,61381715575621;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51421070";1995;2009;395,41;397,68;2,27;-0,0278638;-0,238;0,057;"ohne 0";"Fehljahre: 2009";1;14;-1,22748017621145;"DESN_ZM-2-2";"DESN_ZM-2-2"
"51421087";1995;2003;304,8;305,57;0,77;-0,0142303;-0,205;0,042;"ohne 0";"Fehljahre: 2003";1;8;-1,84809090909091;"DESN_ZM-2-1";"DESN_ZM-2-1"
"51426001";1995;2025;355,84;357,76;1,92;-0,020663;-0,45;0,203;"MENGE 365";"Fehljahre:";0;31;-1,07619791666667;"DESN_ZM-3-2";"DESN_ZM-3-2"
"5142S0001";2004;2011;358,98;359,89;0,91;0,0132267;0,169;0,029;"ohne 0";"Fehljahre: 2004";1;7;1,45348351648352;"DESN_ZM-3-2";"DESN_ZM-3-2"
"5142UEW1";2007;2025;363;366,18;3,18;-0,0707656;-0,535;0,287;"MENGE 365";"Fehljahre: 2007, 2010";2;17;-2,22533333333333;"DESN_ZM-2-1";"DESN_ZM-2-1"
"51431459";1995;2009;328,41;333,49;5,08;-0,1024603;-0,384;0,148;"ohne 0";"Fehljahre: 2009";1;14;-2,01693503937008;"DESN_ZM-3-3";"DESN_ZM-3-3"
"51431694";1995;2025;288,11;294,32;6,21;-0,0723585;-0,529;0,28;"MENGE 48";"Fehljahre:";0;31;-1,16519323671498;"DESN_FM-4-1";"DESN_FM-4-1"
"51432500";NA;NA;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-3-3";"DESN_ZM-3-3"
"51433270";1995;2011;312,91;316,43;3,52;0,0199352;0,126;0,016;"ohne 0";"Fehljahre: 2010/2011";2;15;0,566340909090909;"DESN_ZM-3-2";"DESN_ZM-3-2"
"51433271";1995;1978;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-3-2";"DESN_ZM-3-2"
"51433274";1995;2002;329,79;333,27;3,48;-0,1053204;-0,277;0,077;"ohne 0";"Fehljahre: 2002";1;7;-3,02644827586207;"DESN_ZM-3-2";"DESN_ZM-3-2"
"51433275";1995;1985;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_FM-4-1";"DESN_FM-4-1"
"51433276";1995;2009;282,73;283,67;0,94;-0,012891;-0,25;0,063;"ohne 0";"Fehljahre: 2009";1;14;-1,3713829787234;"DESN_FM-4-1";"DESN_FM-4-1"
"51433277";1995;2025;281,87;283,48;1,61;-0,006464;-0,195;0,038;"HW_S_DS 365, EZS 48";"Fehljahre: 2020/2021";2;29;-0,401490683229814;"DESN_ZM-3-2";"DESN_ZM-3-2"
"51433279";1995;2012;314,39;318,46;4,07;0,0304631;0,195;0,038;"ohne 0";"Fehljahre: 1997, 2012";2;16;0,748479115479115;"DESN_ZM-3-2";"DESN_ZM-3-2"
"51436001";1995;1995;NA;NA;NA;NA;NA;NA;"ohne 0";NA;NA;NA;NA;"DESN_ZM-3-2";"DESN_ZM-3-2"
"51436002";1995;2025;288,27;289,43;1,16;-0,01211;-0,454;0,207;"EZS 48";"Fehljahre:";0;31;-1,04396551724138;"DESN_FM-4-1";"DESN_FM-4-1"
"51436005";1995;2025;289,6;291,07;1,47;0,0034228;0,124;0,015;"OMD 1, MENGE 365";"Fehljahre: 1995, 1999";2;29;0,232843537414966;"DESN_ZM-3-2";"DESN_ZM-3-2"
"51436006";2002;2025;353,63;358,62;4,99;-0,0821851;-0,461;0,213;"OMD 1, MENGE 365";"Fehljahre: 2002";1;23;-1,64699599198397;"DESN_ZM-3-2";"DESN_ZM-3-2"
"5143S0001";1998;2025;277,68;279,38;1,7;-0,0144848;-0,334;0,112;"EZS 365";"Fehljahre: 1998";1;27;-0,852047058823529;"DESN_ZM-3-3";"DESN_ZM-3-3"
"5143S0002";1998;2011;285,93;288,2;2,27;0,0351604;0,461;0,213;"ohne 0";"Fehljahre: 1998";1;13;1,54891629955947;"DESN_ZM-3-2";"DESN_ZM-3-2"
